Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
41,172.16.0.5-192.168.50.1-43688-22-6,172.16.0.5,43688,192.168.50.1,22,6,2018-12-01 09:17:35.176937,15461,3,5,104.0,0.0,52.0,0.0,34.666666666666664,30.02221399786054,0.0,0.0,0.0,0.0,6726.602418989716,517.4309553069012,2208.714285714286,5466.7910975966415,14595.0,2.0,14695.0,7347.5,10386.691508849197,14692.0,3.0,15366.0,3841.5,7249.528375464619,14706.0,2.0,0,0,0,0,96,184,194.036608240088,323.39434706681334,0.0,52.0,11.555555555555555,22.92984469589313,525.7777777777778,0,0,0,0,0,1,1,0,1.0,13.0,34.666666666666664,0.0,96,0,0,0,0,0,0,3,104,5,0,259,235,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DrDoS_NTP
8779,172.16.0.5-192.168.50.1-43688-22-6,192.168.50.1,22,172.16.0.5,43688,6,2018-12-01 09:17:35.192401,127089,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.605504803720223,63544.5,89861.25107353002,127086.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,7.868501601240076,15.737003202480151,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,235,259,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DrDoS_NTP
11304,192.168.50.7-4.2.2.4-63037-53-17,192.168.50.7,63037,4.2.2.4,53,17,2018-12-01 09:17:35.279216,20692,2,2,64.0,630.0,32.0,32.0,32.0,0.0,315.0,315.0,315.0,0.0,33539.53218635222,193.31142470520007,6897.333333333334,11942.201653519896,20687.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,96.65571235260003,96.65571235260003,32.0,315.0,145.2,155.005483773962,24026.7,0,0,0,0,0,0,0,0,1.0,181.5,32.0,315.0,40,0,0,0,0,0,0,2,64,2,630,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
11300,192.168.50.7-4.2.2.4-62276-53-17,192.168.50.7,62276,4.2.2.4,53,17,2018-12-01 09:17:35.301087,20592,2,2,166.0,422.0,83.0,83.0,83.0,0.0,211.0,211.0,211.0,0.0,28554.778554778564,194.25019425019423,6864.0,11883.600590730068,20586.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,97.12509712509711,97.12509712509711,83.0,211.0,134.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,167.75,83.0,211.0,64,0,0,0,0,0,0,2,166,2,422,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
11055,192.168.50.7-4.2.2.4-62736-53-17,192.168.50.7,62736,4.2.2.4,53,17,2018-12-01 09:17:35.301845,20708,2,2,72.0,202.0,36.0,36.0,36.0,0.0,101.0,101.0,101.0,0.0,13231.60131350203,193.1620629708325,6902.666666666666,11952.305314596568,20704.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,96.58103148541626,96.58103148541626,36.0,101.0,62.0,35.6019662378358,1267.5,0,0,0,0,0,0,0,0,1.0,77.5,36.0,101.0,64,0,0,0,0,0,0,2,72,2,202,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
7689,192.168.50.7-4.2.2.4-56605-53-17,192.168.50.7,56605,4.2.2.4,53,17,2018-12-01 09:17:35.306367,20621,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7759.080548954948,193.9770137238737,6873.666666666666,11901.209784443485,20616.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.98850686193686,96.98850686193686,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
11551,192.168.50.7-4.2.2.4-49661-53-17,192.168.50.7,49661,4.2.2.4,53,17,2018-12-01 09:17:35.323489,20600,2,2,106.0,138.0,53.0,53.0,53.0,0.0,69.0,69.0,69.0,0.0,11844.660194174758,194.17475728155335,6866.666666666666,11889.95148574347,20596.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,97.08737864077668,97.08737864077668,53.0,69.0,59.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,74.25,53.0,69.0,40,0,0,0,0,0,0,2,106,2,138,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
373,172.217.12.196-192.168.50.7-443-50523-6,192.168.50.7,50523,172.217.12.196,443,6,2018-12-01 09:17:35.327992,117567380,34,27,4156.0,7126.0,967.0,0.0,122.23529411764706,248.3944881572064,2316.0,0.0,263.9259259259259,514.6675495984632,95.9619921784427,0.518851402489364,1959456.333333333,10596886.307260117,58587002.0,0.0,117567380.0,3562647.87878788,14188061.141549924,58627612.0,0.0,117474219.0,4518239.192307693,15925605.09248238,58627671.0,1.0,0,0,0,0,704,564,0.2891958636825963,0.2296555388067677,0.0,2316.0,181.9677419354837,389.59478603160767,151784.0973030142,0,0,0,0,1,0,0,0,0.0,184.9508196721312,122.23529411764706,263.9259259259259,704,0,0,0,0,0,0,34,4156,27,7126,64240,261,18,20,189287.0,135758.84513356767,285283.0,93291.0,58547810.0,55425.857936526336,58587002.0,58508618.0,0,0,BENIGN
10315,192.168.50.7-4.2.2.4-56814-53-17,192.168.50.7,56814,4.2.2.4,53,17,2018-12-01 09:17:35.328318,20617,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7760.58592423728,194.014648105932,6872.333333333334,11898.900383368764,20612.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,97.007324052966,97.007324052966,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
9487,192.168.50.7-4.2.2.4-49842-53-17,192.168.50.7,49842,4.2.2.4,53,17,2018-12-01 09:17:35.345018,20641,2,2,106.0,162.0,53.0,53.0,53.0,0.0,81.0,81.0,81.0,0.0,12983.867060704424,193.7890606075287,6880.333333333334,11911.890753920356,20635.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.89453030376436,96.89453030376436,53.0,81.0,64.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,80.25,53.0,81.0,40,0,0,0,0,0,0,2,106,2,162,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
8629,192.168.50.7-4.2.2.4-59250-53-17,192.168.50.7,59250,4.2.2.4,53,17,2018-12-01 09:17:35.349444,20486,2,2,64.0,120.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,8981.743629795958,195.2552962999121,6828.666666666666,11821.535447366105,20479.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,97.62764814995606,97.62764814995606,32.0,60.0,43.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,54.0,32.0,60.0,40,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
10702,192.168.50.7-4.2.2.4-64396-53-17,192.168.50.7,64396,4.2.2.4,53,17,2018-12-01 09:17:35.382857,20634,2,2,58.0,166.0,29.0,29.0,29.0,0.0,83.0,83.0,83.0,0.0,10855.86895415334,193.8548027527382,6878.0,11910.447388742374,20631.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.92740137636908,96.92740137636908,29.0,83.0,50.6,29.57701810527897,874.8,0,0,0,0,0,0,0,0,1.0,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
10691,192.168.50.7-4.2.2.4-61582-53-17,192.168.50.7,61582,4.2.2.4,53,17,2018-12-01 09:17:35.386146,20690,2,2,68.0,756.0,34.0,34.0,34.0,0.0,378.0,378.0,378.0,0.0,39826.00289995167,193.33011116481396,6896.666666666666,11941.04695298253,20685.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.66505558240696,96.66505558240696,34.0,378.0,171.6,188.41655978177715,35500.8,0,0,0,0,0,0,0,0,1.0,214.5,34.0,378.0,40,0,0,0,0,0,0,2,68,2,756,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
4835,192.168.50.7-4.2.2.4-65098-53-17,192.168.50.7,65098,4.2.2.4,53,17,2018-12-01 09:17:35.388118,20637,2,2,92.0,170.0,46.0,46.0,46.0,0.0,85.0,85.0,85.0,0.0,12695.643746668606,193.8266220865436,6879.0,11911.313445628071,20633.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,96.9133110432718,96.9133110432718,46.0,85.0,61.6,21.36117974270148,456.3,0,0,0,0,0,0,0,0,1.0,77.0,46.0,85.0,40,0,0,0,0,0,0,2,92,2,170,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
13697,192.168.50.7-4.2.2.4-53058-53-17,192.168.50.7,53058,4.2.2.4,53,17,2018-12-01 09:17:35.404249,20628,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,9695.559433779328,193.91118867558652,6876.0,11906.11729322368,20624.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.95559433779329,96.95559433779329,42.0,58.0,48.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
162,192.168.50.7-54.147.235.83-50524-443-6,192.168.50.7,50524,54.147.235.83,443,6,2018-12-01 09:17:35.407619,65264275,26,29,4316.0,10776.0,1509.0,0.0,166.0,419.7164757309392,3295.0,0.0,371.5862068965518,871.1601262209157,231.2444289008037,0.842727510571442,1208597.6851851854,3198423.9015280213,10012154.0,1.0,60620400.0,2424816.0,4374931.800131204,10074845.0,1.0,65201554.0,2328626.9285714286,4205703.647852477,10074888.0,2.0,0,0,0,0,544,748,0.3983802777246817,0.4443472328467604,0.0,3295.0,269.50000000000006,691.6013302474195,478312.4,0,0,0,0,1,0,0,0,1.0,274.4,166.0,371.5862068965517,544,0,0,0,0,0,0,26,4316,29,10776,64240,242,18,20,103119.0,98996.62214237414,305195.0,62656.0,10000280.5,19884.176651297363,10012154.0,9960401.0,0,0,BENIGN
12948,192.168.50.7-4.2.2.4-63143-53-17,192.168.50.7,63143,4.2.2.4,53,17,2018-12-01 09:17:35.408090,20592,2,2,94.0,702.0,47.0,47.0,47.0,0.0,351.0,351.0,351.0,0.0,38655.78865578866,194.25019425019423,6864.0,11883.600590730068,20586.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,97.12509712509711,97.12509712509711,47.0,351.0,168.6,166.5076574815705,27724.80000000001,0,0,0,0,0,0,0,0,1.0,210.75,47.0,351.0,64,0,0,0,0,0,0,2,94,2,702,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
13375,192.168.50.7-4.2.2.4-63476-53-17,192.168.50.7,63476,4.2.2.4,53,17,2018-12-01 09:17:35.409698,20610,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,9704.02717127608,194.0805434255216,6870.0,11893.99289557548,20604.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,97.0402717127608,97.0402717127608,42.0,58.0,48.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,64,0,0,0,0,0,0,2,84,2,116,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
8587,192.168.50.7-4.2.2.4-53468-53-17,192.168.50.7,53468,4.2.2.4,53,17,2018-12-01 09:17:35.413184,20524,2,2,70.0,174.0,35.0,35.0,35.0,0.0,87.0,87.0,87.0,0.0,11888.520756187878,194.89378288832583,6841.333333333334,11846.07286544082,20520.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,97.44689144416292,97.44689144416292,35.0,87.0,55.8,28.48157299026864,811.2,0,0,0,0,0,0,0,0,1.0,69.75,35.0,87.0,40,0,0,0,0,0,0,2,70,2,174,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
11669,192.168.50.7-4.2.2.4-55857-53-17,192.168.50.7,55857,4.2.2.4,53,17,2018-12-01 09:17:35.425370,20647,2,2,84.0,140.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,10849.033757930934,193.73274567733813,6882.333333333334,11917.952942235226,20644.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.86637283866908,96.86637283866908,42.0,70.0,53.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,66.5,42.0,70.0,40,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
14233,192.168.50.7-4.2.2.4-49596-53-17,192.168.50.7,49596,4.2.2.4,53,17,2018-12-01 09:17:35.429185,20560,2,2,94.0,182.0,47.0,47.0,47.0,0.0,91.0,91.0,91.0,0.0,13424.12451361868,194.5525291828794,6853.333333333334,11865.125382116,20554.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.2762645914397,97.2762645914397,47.0,91.0,64.6,24.099792530227308,580.8,0,0,0,0,0,0,0,0,1.0,80.75,47.0,91.0,40,0,0,0,0,0,0,2,94,2,182,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
9608,192.168.50.7-4.2.2.4-55049-53-17,192.168.50.7,55049,4.2.2.4,53,17,2018-12-01 09:17:35.430621,20574,2,2,84.0,204.0,42.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,13998.250218722658,194.4201419267036,6858.0,11874.074321815577,20569.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,97.2100709633518,97.2100709633518,42.0,102.0,66.0,32.863353450309965,1080.0,0,0,0,0,0,0,0,0,1.0,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
11103,192.168.50.7-4.2.2.4-62951-53-17,192.168.50.7,62951,4.2.2.4,53,17,2018-12-01 09:17:35.446833,20618,2,2,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,9894.26714521292,194.0052381414298,6872.666666666666,11898.611697728998,20612.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.00261907071491,97.00261907071491,43.0,59.0,49.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
8180,192.168.50.7-4.2.2.4-51879-53-17,192.168.50.7,51879,4.2.2.4,53,17,2018-12-01 09:17:35.462046,20656,2,2,76.0,154.0,38.0,38.0,38.0,0.0,77.0,77.0,77.0,0.0,11134.779240898528,193.64833462432225,6885.333333333334,11919.684993041272,20649.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.82416731216112,96.82416731216112,38.0,77.0,53.6,21.36117974270148,456.3,0,0,0,0,0,0,0,0,1.0,67.0,38.0,77.0,40,0,0,0,0,0,0,2,76,2,154,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
8372,192.168.50.7-4.2.2.4-55929-53-17,192.168.50.7,55929,4.2.2.4,53,17,2018-12-01 09:17:35.462049,20550,2,2,74.0,212.0,37.0,37.0,37.0,0.0,106.0,106.0,106.0,0.0,13917.274939172748,194.647201946472,6850.0,11860.217915367322,20545.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.323600973236,97.323600973236,37.0,106.0,64.6,37.79285646785646,1428.3,0,0,0,0,0,0,0,0,1.0,80.75,37.0,106.0,40,0,0,0,0,0,0,2,74,2,212,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
15365,192.168.50.7-4.2.2.4-62203-53-17,192.168.50.7,62203,4.2.2.4,53,17,2018-12-01 09:17:35.483415,20668,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,9676.795045480938,193.5359009096188,6889.333333333334,11927.47921118848,20662.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.76795045480937,96.76795045480937,42.0,58.0,48.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
13503,192.168.50.7-4.2.2.4-53991-53-17,192.168.50.7,53991,4.2.2.4,53,17,2018-12-01 09:17:35.484696,20690,2,2,56.0,482.0,28.0,28.0,28.0,0.0,241.0,241.0,241.0,0.0,26002.899951667478,193.330111164814,6896.666666666666,11941.04695298253,20685.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.66505558240696,96.66505558240696,28.0,241.0,113.2,116.6649047486004,13610.7,0,0,0,0,0,0,0,0,1.0,141.5,28.0,241.0,40,0,0,0,0,0,0,2,56,2,482,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
8926,192.168.50.7-4.2.2.4-53371-53-17,192.168.50.7,53371,4.2.2.4,53,17,2018-12-01 09:17:35.485910,20585,2,2,84.0,320.0,42.0,42.0,42.0,0.0,160.0,160.0,160.0,0.0,19625.94121933447,194.31624969638088,6861.666666666666,11880.425174771031,20580.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.15812484819044,97.15812484819044,42.0,160.0,89.2,64.6312617856096,4177.2,0,0,0,0,0,0,0,0,1.0,111.5,42.0,160.0,40,0,0,0,0,0,0,2,84,2,320,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
11262,192.168.50.7-4.2.2.4-57505-53-17,192.168.50.7,57505,4.2.2.4,53,17,2018-12-01 09:17:35.504660,20605,2,2,84.0,204.0,42.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,13977.190002426596,194.1276389225916,6868.333333333334,11891.106144229529,20599.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.0638194612958,97.0638194612958,42.0,102.0,66.0,32.863353450309965,1080.0,0,0,0,0,0,0,0,0,1.0,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
11745,192.168.50.7-4.2.2.4-53425-53-17,192.168.50.7,53425,4.2.2.4,53,17,2018-12-01 09:17:35.506155,20734,2,2,146.0,402.0,73.0,73.0,73.0,0.0,201.0,201.0,201.0,0.0,26430.018327384973,192.9198418057297,6911.333333333334,11965.584328954996,20728.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.45992090286488,96.45992090286488,73.0,201.0,124.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,155.25,73.0,201.0,40,0,0,0,0,0,0,2,146,2,402,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
13171,192.168.50.7-4.2.2.4-54138-53-17,192.168.50.7,54138,4.2.2.4,53,17,2018-12-01 09:17:35.507202,20541,2,2,116.0,244.0,58.0,58.0,58.0,0.0,122.0,122.0,122.0,0.0,17525.923762231632,194.73248624701816,6847.0,11854.155727001396,20535.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.36624312350908,97.36624312350908,58.0,122.0,83.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,104.5,58.0,122.0,40,0,0,0,0,0,0,2,116,2,244,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
83,192.168.50.7-52.5.166.35-50525-443-6,192.168.50.7,50525,52.5.166.35,443,6,2018-12-01 09:17:35.507367,30576922,21,22,2390.0,9710.0,549.0,0.0,113.8095238095238,211.79391375760045,2920.0,0.0,441.3636363636363,856.5282385167598,395.7232843776754,1.406289357705789,728021.9523809523,2602247.665304005,10013994.0,1.0,30576922.0,1528846.1,3667846.4691190873,10074889.0,2.0,30515669.0,1453127.0952380954,3605860.3581598927,10074904.0,1.0,0,0,0,0,444,536,0.6867924770191061,0.7194968806866826,0.0,2920.0,275.00000000000006,638.5618288798082,407761.2093023257,0,0,0,0,1,0,0,0,1.0,281.3953488372093,113.8095238095238,441.3636363636364,444,0,0,0,0,0,0,21,2390,22,9710,64240,114,12,20,149055.0,152702.79542955328,325381.0,60887.0,9997736.333333334,27944.605496112006,10013994.0,9965469.0,0,0,BENIGN
57,192.168.50.7-8.43.72.57-50526-443-6,192.168.50.7,50526,8.43.72.57,443,6,2018-12-01 09:17:35.507510,7040368,14,11,3136.0,6664.0,709.0,0.0,224.00000000000003,287.08133395902337,1400.0,0.0,605.8181818181819,605.311129615476,1391.972692336537,3.550950745756472,293348.66666666674,1394961.1714757252,6842100.0,0.0,198268.0,15251.384615384615,26058.8173130787,83951.0,0.0,7007286.0,700728.6000000001,2172428.11918304,6883308.0,1.0,0,0,0,0,304,236,1.9885324176236243,1.5624183281328476,0.0,1400.0,376.9230769230769,480.8829315396356,231248.39384615383,0,0,0,0,1,0,0,0,0.0,392.0,224.0,605.8181818181819,304,0,0,0,0,0,0,14,3136,11,6664,64240,26136,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
371,172.217.6.226-192.168.50.7-443-50527-6,192.168.50.7,50527,172.217.6.226,443,6,2018-12-01 09:17:35.507629,117387745,40,39,3258.0,8372.0,517.0,0.0,81.44999999999995,131.4418951281204,2526.0,0.0,214.66666666666663,478.5055316917967,99.07337431177336,0.6729833680679359,1504971.0897435895,9297725.357649831,58508549.0,0.0,117387745.0,3009942.1794871795,13067963.809327863,58508549.0,1.0,117294524.0,3086698.0000000005,13240762.341626013,58601934.0,0.0,0,0,0,0,824,804,0.3407510724394612,0.3322322956284747,0.0,2526.0,145.37499999999997,351.2439152137494,123372.28797468355,0,0,0,0,1,0,0,0,0.0,147.21518987341773,81.45,214.66666666666663,824,0,0,0,0,0,0,40,3258,39,8372,64240,254,22,20,195941.0,145078.51250960634,298527.0,93355.0,58451304.0,80956.65537804783,58508549.0,58394059.0,0,0,BENIGN
9199,192.168.50.7-4.2.2.4-62587-53-17,192.168.50.7,62587,4.2.2.4,53,17,2018-12-01 09:17:35.518787,20610,2,2,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,7763.221737020865,194.0805434255216,6870.0,11894.858931488005,20605.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,97.0402717127608,97.0402717127608,32.0,48.0,38.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
5933,192.168.50.7-4.2.2.4-53064-53-17,192.168.50.7,53064,4.2.2.4,53,17,2018-12-01 09:17:35.520459,20851,2,2,66.0,438.0,33.0,33.0,33.0,0.0,219.0,219.0,219.0,0.0,24171.50256582418,191.83732195098557,6950.333333333334,12033.13431045018,20845.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.91866097549276,95.91866097549276,33.0,219.0,107.4,101.87639569596092,10378.8,0,0,0,0,0,0,0,0,1.0,134.25,33.0,219.0,40,0,0,0,0,0,0,2,66,2,438,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
